CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
713441958.0,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36.0,5.0,3.0,2.0,19727.0,1785.0,17942.0,0.572,1245.0,25.0,0.786,0.09,0.00017486,0.99983
719091333.0,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36.0,3.0,3.0,2.0,22720.0,793.0,21927.0,0.685,1102.0,27.0,0.286,0.035,0.00015871,0.99984
809608533.0,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,44.0,6.0,3.0,2.0,18206.0,1586.0,16620.0,0.921,1439.0,48.0,1.0,0.087,0.00022196,0.99978
714217908.0,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,41.0,5.0,3.0,2.0,2406.0,1560.0,846.0,0.751,1173.0,32.0,0.391,0.648,0.00018665,0.99981
716455683.0,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36.0,3.0,2.0,3.0,15534.0,726.0,14808.0,0.556,1279.0,28.0,0.867,0.047,0.00022248,0.99978
712595433.0,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,49.0,6.0,2.0,3.0,9788.0,1794.0,7994.0,0.778,1805.0,37.0,0.762,0.183,0.00019683,0.9998
794545983.0,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40.0,3.0,2.0,3.0,12208.0,1980.0,10228.0,0.616,1409.0,34.0,0.619,0.162,0.00019143,0.99981
715585158.0,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,46.0,3.0,3.0,2.0,10021.0,1617.0,8404.0,0.578,1275.0,25.0,0.667,0.161,0.00016883,0.99983
789863208.0,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44.0,3.0,2.0,3.0,2027.0,1480.0,547.0,0.979,1702.0,37.0,0.947,0.73,0.00019143,0.99981
715022133.0,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47.0,6.0,2.0,2.0,6363.0,1162.0,5201.0,0.644,1256.0,26.0,1.0,0.183,0.00011382,0.99989
712506708.0,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25.0,6.0,1.0,2.0,3920.0,2008.0,1912.0,0.944,3178.0,53.0,0.656,0.512,5.5564e-05,0.99994
818942433.0,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49.0,6.0,1.0,1.0,9376.0,1288.0,8088.0,0.597,1562.0,33.0,0.5,0.137,3.8289e-05,0.99996
712459233.0,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46.0,5.0,3.0,3.0,1944.0,1346.0,598.0,1.052,1960.0,57.0,0.727,0.692,0.00033411,0.99967
804359133.0,Existing Customer,55,M,0,High School,Married,$120K +,Blue,49.0,5.0,3.0,3.0,3805.0,2233.0,1572.0,1.095,1743.0,27.0,0.929,0.587,0.00025237,0.99975
713308683.0,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,37.0,5.0,2.0,2.0,2733.0,1306.0,1427.0,0.791,1139.0,39.0,0.444,0.478,0.00010985,0.99989
788780958.0,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27.0,6.0,3.0,3.0,12781.0,1253.0,11528.0,0.638,1073.0,21.0,0.4,0.098,0.00029196,0.99971
717292758.0,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47.0,5.0,3.0,2.0,6347.0,0.0,6347.0,0.466,1161.0,44.0,0.375,0.0,0.00017987,0.99982
779241783.0,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49.0,4.0,3.0,2.0,3106.0,1675.0,1431.0,0.781,1512.0,38.0,0.407,0.539,0.0001736,0.99983
779462433.0,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37.0,3.0,3.0,1.0,2453.0,968.0,1485.0,1.081,2218.0,50.0,0.613,0.395,0.00011924,0.99988
710147958.0,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36.0,3.0,2.0,2.0,16138.0,1249.0,14889.0,1.01,1198.0,33.0,0.833,0.077,0.00010374,0.9999
717276708.0,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36.0,3.0,3.0,2.0,3127.0,2517.0,610.0,0.589,1470.0,30.0,1.143,0.805,0.00019771,0.9998
753606108.0,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49.0,3.0,1.0,3.0,1438.3,0.0,1438.3,0.503,1093.0,22.0,0.833,0.0,0.00010566,0.99989
790099758.0,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33.0,4.0,3.0,3.0,6884.0,1001.0,5883.0,0.786,975.0,11.0,0.833,0.145,0.00030516,0.99969
713134458.0,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43.0,4.0,1.0,1.0,13219.0,0.0,13219.0,0.576,1097.0,24.0,0.5,0.0,3.3505e-05,0.99997
713639958.0,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36.0,5.0,3.0,1.0,9478.0,820.0,8658.0,0.64,1327.0,41.0,0.864,0.087,0.00011377,0.99989
716988633.0,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46.0,6.0,1.0,2.0,9734.0,0.0,9734.0,0.785,1476.0,38.0,0.9,0.0,4.5946e-05,0.99995
779031033.0,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22.0,6.0,1.0,3.0,2305.0,1627.0,678.0,0.747,1230.0,36.0,0.565,0.706,9.2637e-05,0.99991
716302383.0,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36.0,3.0,1.0,3.0,14241.0,2081.0,12160.0,0.909,1581.0,44.0,0.833,0.146,9.9893e-05,0.9999
718281408.0,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25.0,3.0,1.0,2.0,4789.0,1257.0,3532.0,1.134,1534.0,29.0,0.933,0.262,6.054e-05,0.99994
794496033.0,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38.0,6.0,1.0,3.0,23008.0,2280.0,20728.0,0.674,1302.0,36.0,0.636,0.099,0.00010183,0.9999
814995933.0,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53.0,5.0,3.0,2.0,5798.0,1794.0,4004.0,0.564,1724.0,45.0,0.452,0.309,0.00018665,0.99981
710038008.0,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47.0,3.0,2.0,1.0,6038.0,0.0,6038.0,0.741,1447.0,30.0,0.875,0.0,6.4428e-05,0.99994
789129033.0,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32.0,5.0,3.0,2.0,14910.0,877.0,14033.0,0.772,1150.0,26.0,0.625,0.059,0.00020412,0.9998
714513033.0,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36.0,6.0,1.0,3.0,11213.0,0.0,11213.0,0.563,1257.0,23.0,0.643,0.0,9.5577e-05,0.9999
795979833.0,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47.0,6.0,1.0,2.0,3445.0,1074.0,2371.0,0.67,1074.0,31.0,0.632,0.312,5.0256e-05,0.99995
717392358.0,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50.0,6.0,2.0,2.0,23412.0,1078.0,22334.0,0.79,1786.0,50.0,0.786,0.046,0.00010684,0.99989
718640508.0,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46.0,4.0,1.0,2.0,3044.0,1611.0,1433.0,0.74,1456.0,36.0,0.714,0.529,4.7263e-05,0.99995
803366358.0,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29.0,5.0,2.0,1.0,14596.0,2192.0,12404.0,0.898,1300.0,25.0,1.083,0.15,7.0819e-05,0.99993
709230708.0,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36.0,3.0,2.0,2.0,3864.0,1654.0,2210.0,0.491,1470.0,42.0,0.235,0.428,0.00012274,0.99988
711864783.0,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46.0,5.0,3.0,2.0,2201.0,1138.0,1063.0,0.675,1199.0,32.0,0.6,0.517,0.0001736,0.99983
716804283.0,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29.0,3.0,2.0,2.0,15911.0,896.0,15015.0,0.954,1270.0,33.0,0.833,0.056,0.00011703,0.99988
717860358.0,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36.0,5.0,3.0,2.0,5124.0,2235.0,2889.0,0.542,1158.0,42.0,0.355,0.436,0.00018145,0.99982
708398283.0,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29.0,5.0,2.0,2.0,4394.0,885.0,3509.0,1.04,1377.0,32.0,0.684,0.201,0.00010684,0.99989
715878183.0,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35.0,4.0,3.0,3.0,18325.0,723.0,17602.0,0.815,1517.0,33.0,0.65,0.039,0.00031726,0.99968
719451483.0,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37.0,5.0,3.0,2.0,3773.0,1972.0,1801.0,0.783,1528.0,25.0,1.083,0.523,0.00022196,0.99978
709110633.0,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29.0,5.0,1.0,3.0,21684.0,1748.0,19936.0,0.715,1329.0,24.0,0.6,0.081,8.6952e-05,0.99991
721059033.0,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40.0,4.0,1.0,2.0,1919.0,774.0,1145.0,0.965,1505.0,33.0,0.737,0.403,5.5559e-05,0.99994
779912283.0,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33.0,5.0,3.0,2.0,9995.0,1713.0,8282.0,0.96,1172.0,38.0,0.462,0.171,0.00018665,0.99981
778465533.0,Existing Customer,54,F,0,College,Married,Less than $40K,Blue,40.0,3.0,1.0,2.0,1638.0,0.0,1638.0,0.75,1885.0,51.0,0.545,0.0,4.595e-05,0.99995
712138983.0,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,36.0,3.0,3.0,2.0,2947.0,2216.0,731.0,0.76,1744.0,53.0,0.606,0.752,0.00016883,0.99983
711195558.0,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,48.0,6.0,3.0,3.0,7251.0,1603.0,5648.0,0.591,1300.0,36.0,0.8,0.221,0.00027607,0.99972
712024908.0,Existing Customer,56,F,1,College,Married,Less than $40K,Blue,36.0,6.0,2.0,3.0,2641.0,1257.0,1384.0,0.891,1439.0,39.0,1.053,0.476,0.0001747,0.99983
754886958.0,Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue,41.0,4.0,1.0,3.0,9336.0,1672.0,7664.0,0.696,1391.0,39.0,0.625,0.179,9.3457e-05,0.99991
710558883.0,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,36.0,5.0,3.0,2.0,17391.0,1044.0,16347.0,1.08,1248.0,27.0,0.688,0.06,0.00019191,0.99981
720267033.0,Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26.0,3.0,3.0,2.0,5100.0,1786.0,3314.0,1.06,2375.0,63.0,0.575,0.35,0.00022196,0.99978
712049208.0,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39.0,3.0,1.0,2.0,3955.0,2517.0,1438.0,0.484,1238.0,25.0,1.083,0.636,6.7249e-05,0.99993
713217858.0,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,32.0,5.0,3.0,3.0,2264.0,0.0,2264.0,0.479,1204.0,28.0,0.333,0.0,0.00031104,0.99969
819352983.0,Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue,44.0,5.0,2.0,2.0,21620.0,2008.0,19612.0,0.691,1300.0,33.0,0.5,0.093,0.00012982,0.99987
768600558.0,Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue,31.0,4.0,2.0,3.0,2375.0,1658.0,717.0,0.638,1071.0,28.0,1.0,0.698,0.00020077,0.9998
712899333.0,Existing Customer,47,F,4,College,Single,Less than $40K,Blue,37.0,6.0,2.0,2.0,4256.0,1084.0,3172.0,0.63,1100.0,29.0,0.381,0.255,0.00011605,0.99988
721232058.0,Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver,41.0,6.0,1.0,3.0,20231.0,977.0,19254.0,0.893,1215.0,36.0,0.714,0.048,7.8567e-05,0.99992
718426533.0,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32.0,4.0,1.0,2.0,5504.0,0.0,5504.0,0.62,1364.0,32.0,0.684,0.0,5.9391e-05,0.99994
710698233.0,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,28.0,4.0,1.0,2.0,10021.0,1203.0,8818.0,0.93,1463.0,40.0,1.0,0.12,5.7762e-05,0.99994
793581933.0,Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver,44.0,4.0,3.0,4.0,19853.0,1513.0,18340.0,0.802,1878.0,55.0,0.41,0.076,0.00047034,0.99953
719229708.0,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue,31.0,6.0,3.0,2.0,4969.0,838.0,4131.0,0.591,1489.0,32.0,0.455,0.169,0.00016413,0.99984
715158483.0,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue,40.0,3.0,2.0,3.0,3117.0,1603.0,1514.0,1.167,1437.0,37.0,0.609,0.514,0.00019864,0.9998
778176108.0,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue,51.0,4.0,2.0,2.0,5504.0,1412.0,4092.0,0.722,1290.0,38.0,0.462,0.257,9.4951e-05,0.99991
719366358.0,Existing Customer,51,M,3,High School,Married,$120K +,Blue,40.0,6.0,3.0,2.0,7319.0,1692.0,5627.0,0.701,1233.0,29.0,0.611,0.231,0.00018145,0.99982
711622683.0,Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue,30.0,4.0,3.0,3.0,7712.0,1387.0,6325.0,0.861,1597.0,39.0,0.56,0.18,0.00034872,0.99965
769574883.0,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32.0,3.0,1.0,3.0,12804.0,2517.0,10287.0,0.892,1101.0,37.0,0.276,0.197,9.0056e-05,0.99991
712419708.0,Existing Customer,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48.0,6.0,1.0,2.0,4930.0,2259.0,2671.0,1.134,2194.0,53.0,0.606,0.458,6.4807e-05,0.99994
709103358.0,Existing Customer,39,F,2,College,Single,Less than $40K,Blue,36.0,6.0,3.0,3.0,9476.0,0.0,9476.0,0.605,1128.0,27.0,0.929,0.0,0.00029411,0.99971
716966808.0,Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue,37.0,6.0,3.0,3.0,11722.0,1667.0,10055.0,0.566,1497.0,35.0,0.25,0.142,0.00028395,0.99972
772264383.0,Existing Customer,44,M,2,Graduate,Single,$120K +,Blue,33.0,4.0,1.0,3.0,13301.0,0.0,13301.0,1.058,1385.0,50.0,0.515,0.0,9.2637e-05,0.99991
778686408.0,Existing Customer,48,M,1,College,Married,$60K - $80K,Blue,29.0,4.0,3.0,2.0,19324.0,1040.0,18284.0,0.904,1744.0,50.0,0.852,0.054,0.00016415,0.99984
715015683.0,Existing Customer,44,M,2,Graduate,Single,$40K - $60K,Blue,34.0,5.0,3.0,1.0,5331.0,1993.0,3338.0,0.777,1766.0,39.0,0.625,0.374,0.00010848,0.99989
721342383.0,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,34.0,6.0,3.0,2.0,17438.0,0.0,17438.0,1.078,1860.0,37.0,0.85,0.0,0.00017987,0.99982
720179883.0,Existing Customer,40,M,4,College,Unknown,$80K - $120K,Blue,25.0,3.0,3.0,1.0,1962.0,0.0,1962.0,0.684,1179.0,27.0,0.688,0.0,0.00011061,0.99989
718193958.0,Existing Customer,60,M,0,Uneducated,Single,Less than $40K,Blue,53.0,5.0,3.0,2.0,2402.0,1728.0,674.0,0.652,1650.0,53.0,0.606,0.719,0.00015871,0.99984
716149383.0,Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,36.0,6.0,3.0,3.0,3674.0,895.0,2779.0,0.658,1703.0,48.0,0.371,0.244,0.0002596,0.99974
713889933.0,Existing Customer,59,M,0,Graduate,Single,$40K - $60K,Blue,48.0,4.0,2.0,2.0,1638.0,0.0,1638.0,0.533,1536.0,44.0,0.63,0.0,9.7673e-05,0.9999
709446783.0,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,38.0,3.0,3.0,2.0,4335.0,2480.0,1855.0,0.543,1373.0,36.0,1.118,0.572,0.00018864,0.99981
789115833.0,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,32.0,5.0,3.0,2.0,3233.0,1034.0,2199.0,0.759,1256.0,29.0,0.706,0.32,0.00018339,0.99982
717758583.0,Existing Customer,40,M,3,High School,Unknown,$60K - $80K,Blue,36.0,4.0,2.0,1.0,3624.0,1975.0,1649.0,0.708,1469.0,23.0,1.091,0.545,6.9242e-05,0.99993
715416633.0,Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,36.0,4.0,1.0,2.0,6175.0,960.0,5215.0,0.709,1847.0,59.0,0.405,0.155,5.6825e-05,0.99994
721379433.0,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,28.0,6.0,2.0,3.0,11338.0,0.0,11338.0,0.695,1227.0,24.0,0.5,0.0,0.00020077,0.9998
712027683.0,Existing Customer,47,F,2,Doctorate,Married,Less than $40K,Blue,35.0,3.0,2.0,2.0,5544.0,1184.0,4360.0,0.85,1336.0,38.0,0.652,0.214,0.00016471,0.99984
720475233.0,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,43.0,6.0,2.0,3.0,2927.0,1412.0,1515.0,0.763,1474.0,26.0,0.857,0.482,0.0001861,0.99981
712275108.0,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,33.0,4.0,3.0,3.0,5146.0,1618.0,3528.0,1.073,1955.0,44.0,0.76,0.314,0.00030519,0.99969
788779008.0,Existing Customer,57,M,2,High School,Married,$60K - $80K,Blue,38.0,3.0,1.0,2.0,2736.0,1822.0,914.0,0.593,1211.0,25.0,0.923,0.666,5.3542e-05,0.99995
711697158.0,Existing Customer,60,M,0,Graduate,Married,Less than $40K,Blue,36.0,6.0,2.0,2.0,1976.0,1311.0,665.0,0.995,1498.0,43.0,0.536,0.663,9.7673e-05,0.9999
709186983.0,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,40.0,3.0,1.0,1.0,8714.0,2252.0,6462.0,0.831,1536.0,38.0,0.652,0.258,3.5816e-05,0.99996
808964433.0,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41.0,4.0,1.0,1.0,8693.0,1378.0,7315.0,0.799,1594.0,45.0,0.452,0.159,5.0408e-05,0.99995
711948333.0,Existing Customer,42,M,1,Uneducated,Married,$80K - $120K,Blue,36.0,6.0,1.0,2.0,9247.0,710.0,8537.0,0.735,1190.0,30.0,0.5,0.077,5.3155e-05,0.99995
713490483.0,Existing Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,48.0,6.0,2.0,2.0,21740.0,0.0,21740.0,0.676,1755.0,54.0,0.543,0.0,0.00010043,0.9999
779743908.0,Existing Customer,44,M,4,Unknown,Divorced,$60K - $80K,Blue,29.0,4.0,2.0,2.0,7788.0,0.0,7788.0,0.296,1196.0,30.0,0.429,0.0,0.00013121,0.99987
816596583.0,Existing Customer,45,M,2,Doctorate,Married,$80K - $120K,Blue,40.0,6.0,3.0,1.0,11710.0,693.0,11017.0,0.914,1749.0,50.0,0.429,0.059,0.00015697,0.99984
753226158.0,Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue,24.0,6.0,2.0,2.0,3663.0,1853.0,1810.0,0.963,1826.0,35.0,1.059,0.506,0.00011382,0.99989
814852533.0,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,45.0,3.0,2.0,2.0,16813.0,1185.0,15628.0,0.552,1482.0,46.0,0.643,0.07,0.00010684,0.99989
711526533.0,Existing Customer,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25.0,4.0,2.0,3.0,16434.0,2104.0,14330.0,0.955,1726.0,37.0,0.85,0.128,0.00023373,0.99977
804403908.0,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,45.0,4.0,2.0,3.0,21872.0,1118.0,20754.0,0.658,1806.0,31.0,0.409,0.051,0.00019864,0.9998
716452083.0,Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,46.0,5.0,3.0,2.0,4271.0,1150.0,3121.0,1.064,2052.0,50.0,0.724,0.269,0.00020735,0.99979
787599258.0,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,29.0,6.0,1.0,2.0,7361.0,1309.0,6052.0,0.504,1175.0,34.0,0.7,0.178,5.7151e-05,0.99994
714495258.0,Existing Customer,26,M,0,College,Single,Less than $40K,Blue,36.0,4.0,1.0,3.0,1438.3,479.0,959.3,0.553,1786.0,37.0,0.37,0.333,7.7286e-05,0.99992
717713283.0,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,33.0,6.0,3.0,3.0,8628.0,1077.0,7551.0,0.872,1675.0,58.0,0.415,0.125,0.0003139,0.99969
789317883.0,Existing Customer,54,M,2,College,Married,$80K - $120K,Blue,44.0,4.0,3.0,3.0,18750.0,1705.0,17045.0,0.807,1200.0,36.0,0.895,0.091,0.00029411,0.99971
714500883.0,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,36.0,4.0,2.0,3.0,21242.0,819.0,20423.0,0.499,1283.0,37.0,0.542,0.039,0.00019864,0.9998
710317758.0,Existing Customer,38,F,3,High School,Married,Unknown,Blue,29.0,4.0,2.0,2.0,11327.0,1528.0,9799.0,1.142,2033.0,38.0,0.727,0.135,0.00011482,0.99989
716829483.0,Existing Customer,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28.0,4.0,2.0,2.0,3249.0,2217.0,1032.0,1.06,1988.0,36.0,0.895,0.682,0.00013897,0.99986
718943508.0,Existing Customer,42,M,3,Unknown,Single,$80K - $120K,Blue,33.0,3.0,3.0,2.0,3714.0,2170.0,1544.0,0.524,1454.0,35.0,0.522,0.584,0.00020516,0.99979
783561558.0,Existing Customer,57,M,4,Post-Graduate,Married,$120K +,Blue,51.0,4.0,2.0,3.0,16952.0,0.0,16952.0,0.709,1918.0,61.0,0.649,0.0,0.00023623,0.99976
788785083.0,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue,25.0,6.0,3.0,2.0,3083.0,1040.0,2043.0,0.729,4311.0,78.0,0.56,0.337,0.00018146,0.99982
780481308.0,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,24.0,3.0,2.0,2.0,10584.0,1550.0,9034.0,0.692,1567.0,33.0,0.32,0.146,0.00011811,0.99988
711757383.0,Existing Customer,50,F,3,Unknown,Married,Less than $40K,Blue,42.0,4.0,1.0,2.0,2240.0,0.0,2240.0,0.668,1905.0,39.0,0.345,0.0,6.282e-05,0.99994
787550808.0,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,40.0,5.0,1.0,2.0,12240.0,1566.0,10674.0,0.539,1422.0,26.0,0.529,0.128,5.5077e-05,0.99994
714529233.0,Existing Customer,36,F,2,Graduate,Married,Less than $40K,Blue,24.0,3.0,1.0,3.0,3124.0,1593.0,1531.0,0.869,1652.0,41.0,0.367,0.51,9.2637e-05,0.99991
708557358.0,Existing Customer,43,M,2,College,Married,$60K - $80K,Blue,28.0,4.0,2.0,3.0,22157.0,1355.0,20802.0,0.69,1911.0,55.0,0.571,0.061,0.00018612,0.99981
713580633.0,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,32.0,6.0,2.0,3.0,11477.0,0.0,11477.0,0.767,1260.0,27.0,0.688,0.0,0.00019864,0.9998
711466533.0,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,33.0,5.0,2.0,2.0,3933.0,852.0,3081.0,0.433,1489.0,45.0,0.324,0.217,0.00011382,0.99989
719428308.0,Existing Customer,50,M,2,High School,Unknown,$60K - $80K,Blue,41.0,6.0,2.0,2.0,3244.0,1762.0,1482.0,0.661,1274.0,32.0,1.0,0.543,0.00011065,0.99989
713010483.0,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,36.0,6.0,1.0,3.0,2936.0,2379.0,557.0,0.694,1572.0,57.0,0.676,0.81,9.6126e-05,0.9999
717006333.0,Existing Customer,54,M,3,High School,Married,$80K - $120K,Blue,36.0,6.0,1.0,2.0,1438.3,1133.0,305.3,0.759,1935.0,41.0,0.708,0.788,5.5559e-05,0.99994
787621158.0,Existing Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,25.0,6.0,3.0,3.0,6242.0,491.0,5751.0,1.054,2187.0,59.0,0.405,0.079,0.00033251,0.99967
716924058.0,Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,49.0,3.0,1.0,3.0,6175.0,1166.0,5009.0,0.803,1417.0,25.0,0.25,0.189,9.5249e-05,0.9999
720916683.0,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,26.0,4.0,3.0,2.0,11806.0,1811.0,9995.0,0.754,1465.0,31.0,0.476,0.153,0.00018665,0.99981
720923658.0,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39.0,5.0,2.0,2.0,4734.0,954.0,3780.0,0.6,1570.0,45.0,0.452,0.202,0.00013897,0.99986
712006308.0,Existing Customer,45,F,0,College,Divorced,Less than $40K,Blue,35.0,6.0,1.0,3.0,5923.0,1686.0,4237.0,0.702,1236.0,35.0,0.591,0.285,7.7286e-05,0.99992
712370208.0,Existing Customer,48,M,1,Uneducated,Unknown,$60K - $80K,Blue,35.0,3.0,2.0,2.0,17131.0,1213.0,15918.0,0.604,1371.0,37.0,0.423,0.071,0.00010985,0.99989
715940358.0,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,42.0,6.0,2.0,2.0,5822.0,2387.0,3435.0,0.76,1804.0,49.0,0.75,0.41,0.00010684,0.99989
715041333.0,Existing Customer,39,M,3,Doctorate,Married,$60K - $80K,Blue,29.0,3.0,1.0,3.0,3537.0,2517.0,1020.0,1.021,1605.0,43.0,0.344,0.712,0.0001391,0.99986
769170558.0,Existing Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,47.0,6.0,4.0,3.0,16320.0,0.0,16320.0,0.757,1279.0,41.0,0.708,0.0,0.00037935,0.99962
715884858.0,Existing Customer,38,M,2,High School,Married,$80K - $120K,Blue,36.0,5.0,3.0,3.0,2407.0,843.0,1564.0,1.008,1470.0,28.0,0.4,0.35,0.00029408,0.99971
796343058.0,Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,43.0,4.0,1.0,2.0,3538.0,0.0,3538.0,0.481,1265.0,38.0,0.462,0.0,5.3542e-05,0.99995
783910008.0,Existing Customer,37,F,0,Unknown,Married,Less than $40K,Blue,31.0,5.0,2.0,2.0,2684.0,1381.0,1303.0,0.794,2002.0,60.0,0.429,0.515,0.00010736,0.99989
